asset_id,request_id,status,source_file,runtime_file,sha256,creator,tool_model,created_at,license,source_url,attribution_required,attribution_text,approved_by,approved_at,integrated_at,replaces_asset_id,notes
location,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/location.png,,f44c3be4e80bfebc4ec0ec7c4953dee75723ebf2eea580cf32ff26b57e45e769,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
location,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/location.svg,,a74ad22b24e6847c9dbdf09e8d9ded0d029641425f1ed49f4e3bc2e8c85ed0f6,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
locked,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/locked.png,,f319d5199a9ee33046f6da7eb0c016c50d471911c849f38dab793a9946855c1f,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
locked,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/locked.png,frontend/public/assets/runtime/icons/locked.png,5dfba5a9e0854719c39c8e076e5445bbb3f15ec57ab43edc857c2f4cfc005980,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
locked,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/locked.png,,fede0c4e714d0b8202a7ea4965602e2878bbc4cb4ecbcca81549651c7d850131,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
locked,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/locked.svg,,7c0a06e2ff333e677b2f350aaec77d13c5823d1caa82a77977761578879b2d32,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
memory,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/memory.png,,b7658f8960a0f3ce6de1c5b3f657e9ee582892ba455a5d57332e8bca68962bad,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
memory,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/memory.png,frontend/public/assets/runtime/icons/memory.png,23d0322fbfe0b1eee8226e86ca3303477f695fd406faace9bed47319d5888be0,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
memory,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/memory.png,,47024662d8392f35b7f3ac88556623671976b7fb7792b10305156fff9a9cb565,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
memory,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/memory.svg,,e987d7e81b6d1e8a840b7737b82d90f20ec7df6cd30ed8bee02a744adc1fde9f,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
record,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/record.png,,612e3f20723fc615f9eadd02e5e4a8272769620c4926c33d05e0e777cf96f7b6,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
record,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/record.png,frontend/public/assets/runtime/icons/record.png,352616e15a3c9dcac7004e852e37176097662176e13a43395f57cebb9ff2b405,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
record,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/record.png,,9a31d1ac23c85adbceb7fae9d7c47284a0530e9be7e47b85e128d287f3e743a9,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
record,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/record.svg,,7e48f090f4dae4ec4b53e51ffcd225c2f55418b214040b2d9da73f42e705c519,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
recover,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/recover.png,,ea0d0bafd661cec852bcfe93bd58cc28c6517a4092db3217c94a0ced95168eca,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
recover,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/recover.png,frontend/public/assets/runtime/icons/recover.png,fedf5d6258e98c900fcb589ed2bc7c59fb545e10f06e7ed21d2cbbadd36b4484,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
recover,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/recover.png,,0c31f8ce6207b5690aec8c0629e91b4b782166d455c13de9b441b029a096de31,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
recover,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/recover.svg,,e7532d18deb2121b77ff31a9c3e28d3973d789ad68be3b47ccd9666e922e3c4a,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
relationship,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/relationship.png,,74c3ba2de29309a495c239bf6cf7d791e2c1acb781398cb27fc5d88aa9c01eae,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
relationship,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/relationship.png,frontend/public/assets/runtime/icons/relationship.png,346aca4d9df65a82f6dc2a26975dce363d3f55a351c466eecc7bb590468499a3,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
relationship,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/relationship.png,,ddb98b9111c2ef7c4d93ea0a7f2d3edf217cbe2793dc8b43d36d8879125e1d8a,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
relationship,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/relationship.svg,,bf0b5deb580ad888625edadc0c18edd41e804727c1f7a7dac768933835d8a5c7,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
schedule,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/schedule.png,,f4523e09940fe31932f33b4be51d91d4a5213344cb98a68d0159472b6babe9cc,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
schedule,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/schedule.png,frontend/public/assets/runtime/icons/schedule.png,8bfaaef6eb4ec23cc57dbdcfb036b7c8f6c064f5e59801c44347ab4f7ed012d6,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
schedule,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/schedule.png,,88cbd3d29370a0dfb5640a107ee682a7afe96e59f12154e6796f533e414232a8,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
schedule,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/schedule.svg,,c10bce7195a01266e7ee68f2d4585758046c8c13eae674f4196c620c031626b5,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
stamina,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/stamina.png,,bcabd30f1bae923ac58b3a8007853e78b7f2f78635e3543823f18019ce810ac3,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
stamina,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/stamina.png,frontend/public/assets/runtime/icons/stamina.png,a2e9c1b6209459aaf83960c8a828140445e84910a9e7d5f945c852264eb87dd8,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
stamina,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/stamina.png,,fa3b61b989bb6e2600777535803df3917d6d32ba670144e965592aaec0ae393c,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
stamina,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/stamina.svg,,518851f092d295030334ce50c089433dcf3443a4386b29bedf88e8f0189a924b,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
tension,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/tension.png,,f70bae94eaa9bce85e53af3d50fa67ded9acac4ced5118a9115b0f54279935f7,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
tension,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/tension.png,frontend/public/assets/runtime/icons/tension.png,35d8a814ebb93c115a8e280fc847f121c6f8d4514913b8a420191d6b6742c7e7,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
tension,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/tension.png,,054d4f4d7f8ff4e378c81b5b32189f905a794beca015a21e7a6ad4ea9d0c0ed4,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
tension,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/tension.svg,,f61ebb4106d46a40802be767346a547755e73b70e02a32c0a75df3eec8e9cfed,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
time,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/24/time.png,,98b442df914175c9b72e06ad003383d3563f41382dfb3ad8d3beff875b0a568d,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
time,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/48/time.png,frontend/public/assets/runtime/icons/time.png,4bc8d771f57c574134b77980e66dd33f8eaefdd3c50e889706d0817b97aa2da6,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,2026-08-05T16:40:00+08:00,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
time,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/png/96/time.png,,85b466715a4eeaa9ddd89acde347dac568588be787619db6847a362a2f6cea30,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
time,VIS-UI-001,approved-candidate,inbox/visual/ui_icons/VIS-UI-001_core_icons_v001/svg/time.svg,,4619107725155f73775992bd3f994c497e80601401851c31e959cee284947866,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,SVG/PNG 齐全，currentColor，无外链字体/嵌入位图。建议优先接入 HUD/任务卡/结果面板。
AUD-AMB-001_drizzle_village_a_v001,AUD-AMB-001,changes_requested,inbox/audio/ambience/AUD-AMB-001_drizzle_village_a_v001.md,,74dfd6a63ecfb83d93096d2e00a136cbc4672c32a684383f1c1f794bc0f1b063,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 校准至 -18 LUFS，超 ambience 目标 -26~-22 LUFS。已由 v002 替换。
AUD-AMB-001_drizzle_village_a_v001,AUD-AMB-001,changes_requested,inbox/audio/ambience/AUD-AMB-001_drizzle_village_a_v001.ogg,,ebbf667f4e157ae7d63af36ff1fe7edeecd146f7adb4b8c6895e5460aa7ce84c,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 校准至 -18 LUFS，超 ambience 目标 -26~-22 LUFS。已由 v002 替换。
AUD-AMB-001_drizzle_village_a_v001,AUD-AMB-001,changes_requested,inbox/audio/ambience/AUD-AMB-001_drizzle_village_a_v001.wav,,41a3e66e3c3f2614323d4ba7f03795c56f607d14e92de2bf176b469da2941317,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 校准至 -18 LUFS，超 ambience 目标 -26~-22 LUFS。已由 v002 替换。
AUD-AMB-001_drizzle_village_b_v001,AUD-AMB-001,changes_requested,inbox/audio/ambience/AUD-AMB-001_drizzle_village_b_v001.md,,df8b8bb55f9b775abb82e5920fac2cff74ab9f8f323760d4fb03062cdc814a58,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 校准至 -18 LUFS，超 ambience 目标 -26~-22 LUFS。已由 v002 替换。
AUD-AMB-001_drizzle_village_b_v001,AUD-AMB-001,changes_requested,inbox/audio/ambience/AUD-AMB-001_drizzle_village_b_v001.ogg,,55e044e048851b83fde0070dd6093b27f200652bdbfefa4830ade1ebe7fea654,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 校准至 -18 LUFS，超 ambience 目标 -26~-22 LUFS。已由 v002 替换。
AUD-AMB-001_drizzle_village_b_v001,AUD-AMB-001,changes_requested,inbox/audio/ambience/AUD-AMB-001_drizzle_village_b_v001.wav,,ac6d36c6424f6d7eee4afb6eee8551555d875f65683b2b93e3852b97a24cfd63,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 校准至 -18 LUFS，超 ambience 目标 -26~-22 LUFS。已由 v002 替换。
QA-PLAY-001_playtest_kit_v001,QA-PLAY-001,received,inbox/research/playtest/QA-PLAY-001_playtest_kit_v001.md,,942afdd8ba005009b5307a12e0834dccc0c26f95b919ef52fedc00fe5b26ec26,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,
REF-FONT-001_cjk_font_candidates_v001,REF-FONT-001,review-only,inbox/research/font_licenses/REF-FONT-001_cjk_font_candidates_v001.md,,fea97109a2bfcfae731dbc618de09c1bd5039b1d4a1bd48948c0b96a85f8a84f,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,需归档许可证/hash/子集化方案后接入；首轮继续用系统字体栈。
REF-MOOD-001_PAUSED,REF-MOOD-001,received,inbox/research/moodboards/REF-MOOD-001_PAUSED.md,,ab8cca5eaa5c906e05df695ea922f01b3384a7ffe3c94b5467d953e7ada5d19f,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,
REF-STYLE-001_direction_A_v001,REF-STYLE-001,approved-for-direction,inbox/visual/styleboards/REF-STYLE-001_direction_A_v001.md,,19c7814a5606479944a1434dc98050e3feb66cf2f13cdfe5529d38f106c1974d,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,A 为主、B 作叙事层、C 只用于异常状态；下一步围绕 A+B 重抽正式关键图和肖像（已完成 v002）。
REF-STYLE-001_direction_A_v001,REF-STYLE-001,approved-for-direction,inbox/visual/styleboards/REF-STYLE-001_direction_A_v001.png,,8f772560c21e9fe8ede04a783681eb8a3d34fa7e1007cc700662d46aa7a35b0a,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,A 为主、B 作叙事层、C 只用于异常状态；下一步围绕 A+B 重抽正式关键图和肖像（已完成 v002）。
REF-STYLE-001_direction_B_v001,REF-STYLE-001,approved-for-direction,inbox/visual/styleboards/REF-STYLE-001_direction_B_v001.md,,ae0c519c337ea1c1ae5c3e16f3ac7a211bbc604d766bf99f981a61a26b05088c,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,A 为主、B 作叙事层、C 只用于异常状态；下一步围绕 A+B 重抽正式关键图和肖像（已完成 v002）。
REF-STYLE-001_direction_B_v001,REF-STYLE-001,approved-for-direction,inbox/visual/styleboards/REF-STYLE-001_direction_B_v001.png,,cc9dbca38401fd897cda9b998cee6360f9c93659f3b0d933286ea1075494b32c,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,A 为主、B 作叙事层、C 只用于异常状态；下一步围绕 A+B 重抽正式关键图和肖像（已完成 v002）。
REF-STYLE-001_direction_C_v001,REF-STYLE-001,approved-for-direction,inbox/visual/styleboards/REF-STYLE-001_direction_C_v001.md,,3aa0aba831772398719df90e86e1b10a73b1867f2d4f6af2ba5312c0634d953a,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,A 为主、B 作叙事层、C 只用于异常状态；下一步围绕 A+B 重抽正式关键图和肖像（已完成 v002）。
REF-STYLE-001_direction_C_v001,REF-STYLE-001,approved-for-direction,inbox/visual/styleboards/REF-STYLE-001_direction_C_v001.png,,5fd387f7c181f6b35e04b53dae41adee15e3040426eeb916be07f4d8244c9292,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,review-2026-08-05,2026-08-05T08:50:00+08:00,,,A 为主、B 作叙事层、C 只用于异常状态；下一步围绕 A+B 重抽正式关键图和肖像（已完成 v002）。
VIS-KA-001_direction_a_desktop_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_a_desktop_v001.md,,349b14679ed9614c2bb6f28135dd2b726c0f90011ce121a97916d4ffd9344824,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
VIS-KA-001_direction_a_desktop_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_a_desktop_v001.png,,234e133bec353f5326d74a074c0952ab7800d0b08314079d59c51bd3aee4ace1,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
VIS-KA-001_direction_a_mobile_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_a_mobile_v001.md,,4cef1ea668a863524027d5b0e2912b9079688a3490cab14cd504512f27881787,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
VIS-KA-001_direction_a_mobile_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_a_mobile_v001.png,,7f98ac20be129f206b36f33e20b72401f45710f7ed7222a75ab5537b73ab78e0,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
VIS-KA-001_direction_b_desktop_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_b_desktop_v001.md,,8f557a95608198c5b2554872c72411d447444b87ade33f42c95fe167cfddc549,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
VIS-KA-001_direction_b_desktop_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_b_desktop_v001.png,,5e541a241279a441e60d649ab11c37119577cdcc9eaf72240f0510b9dde6988d,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
VIS-KA-001_direction_b_mobile_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_b_mobile_v001.md,,994a4dd3d38d9d33dc1346ff4aad6543d00a62c5c347c3c8274c3951cb67825c,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
VIS-KA-001_direction_b_mobile_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_b_mobile_v001.png,,6b8165c95d28d7305d03b53c4a5321cd5d9919f8c63487ba441ff927c426d907,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
VIS-KA-001_direction_c_desktop_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_c_desktop_v001.md,,2a296650d4be484903cfbc4c580acf791b5887103c6d5a49b03be194845fc92f,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
VIS-KA-001_direction_c_desktop_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_c_desktop_v001.png,,972457d187a22c612bf0518c008bb5d96f363bc7ae88c7661b94f8302dc94491,AI 图像生成,ImageGen,2026-08-04,provider-commercial-output,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
VIS-KA-001_direction_c_mobile_v001,VIS-KA-001,changes_requested,inbox/visual/keyart/VIS-KA-001_direction_c_mobile_v001.md,,4a445d13ccaf2ce81bb43b79e9b226645dfc4046f2cda5059530b0243011dda0,程序化/ffmpeg,ImageGen,2026-08-04,owned,,false,,,,,,v001 尺寸 1216×832/832×1216 < master；带右下 AI/WORKBUDDY 水印；侧车与图像矛盾。已由 v002 替换。
